x1,x2,x3,x4,x5,x6,x7,x8,x9,y
25,1,18.0,1,< 1 Year,No,33649.0,152.0,271,0
48,1,28.0,0,> 2 Years,Yes,36422.0,3.0,273,1
50,1,28.0,0,1-2 Year,Yes,44962.0,124.0,92,0
25,1,3.0,0,< 1 Year,No,34984.0,152.0,119,0
68,1,7.0,1,1-2 Year,No,88773.0,124.0,144,0
68,1,10.0,0,1-2 Year,Yes,31452.0,124.0,155,0
57,1,29.0,0,1-2 Year,Yes,47437.0,124.0,281,1
27,1,8.0,1,< 1 Year,No,31960.0,152.0,249,0
38,1,50.0,0,1-2 Year,No,35341.0,124.0,250,0
40,1,38.0,0,1-2 Year,Yes,2630.0,156.0,101,1
31,1,6.0,1,< 1 Year,No,2630.0,152.0,157,0
29,1,23.0,1,< 1 Year,No,26864.0,152.0,272,0
23,1,8.0,1,< 1 Year,No,38465.0,152.0,76,0
24,1,39.0,1,< 1 Year,No,28507.0,152.0,238,0
44,1,13.0,0,1-2 Year,Yes,25981.0,124.0,55,0
48,1,28.0,0,1-2 Year,Yes,50170.0,52.0,284,0
79,1,50.0,0,1-2 Year,No,2630.0,25.0,235,0
21,1,39.0,1,< 1 Year,No,43348.0,160.0,146,0
24,1,29.0,0,< 1 Year,Yes,70962.0,152.0,53,0
66,1,48.0,0,> 2 Years,Yes,2630.0,124.0,216,1
28,1,10.0,1,< 1 Year,No,25858.0,152.0,144,0
24,1,46.0,1,< 1 Year,No,33723.0,152.0,175,0
52,1,28.0,0,1-2 Year,Yes,37738.0,124.0,228,0
71,1,47.0,0,1-2 Year,Yes,39394.0,16.0,108,0
65,1,28.0,0,1-2 Year,Yes,76364.0,124.0,102,0
20,1,50.0,0,< 1 Year,Yes,20902.0,160.0,242,0
38,1,28.0,0,1-2 Year,Yes,28103.0,26.0,172,0
25,1,50.0,0,< 1 Year,No,44266.0,152.0,82,0
40,1,46.0,0,1-2 Year,Yes,2630.0,124.0,60,0
36,1,28.0,0,1-2 Year,Yes,44285.0,26.0,264,1
46,1,33.0,0,1-2 Year,No,30652.0,124.0,213,0
20,1,25.0,0,< 1 Year,Yes,24671.0,160.0,217,0
42,1,28.0,0,1-2 Year,Yes,28949.0,122.0,80,0
20,1,41.0,1,< 1 Year,Yes,2630.0,160.0,280,0
29,1,30.0,1,< 1 Year,No,26139.0,152.0,236,0
54,1,20.0,0,1-2 Year,Yes,2630.0,26.0,215,0
45,1,28.0,0,1-2 Year,Yes,43280.0,122.0,113,1
54,1,46.0,1,1-2 Year,No,2630.0,116.0,240,0
25,1,13.0,0,< 1 Year,Yes,20287.0,26.0,74,0
42,1,28.0,1,1-2 Year,No,34583.0,124.0,193,0
46,1,45.0,0,1-2 Year,Yes,31037.0,124.0,284,1
25,1,28.0,1,< 1 Year,No,58716.0,152.0,96,0
64,1,31.0,1,1-2 Year,No,2630.0,124.0,66,0
68,1,30.0,1,1-2 Year,No,30666.0,124.0,263,0
37,1,8.0,0,1-2 Year,Yes,40934.0,124.0,183,1
23,1,28.0,1,< 1 Year,No,29828.0,152.0,182,0
25,1,28.0,1,1-2 Year,No,2630.0,122.0,135,0
48,1,13.0,0,1-2 Year,Yes,29343.0,26.0,186,0
21,1,15.0,1,< 1 Year,No,2630.0,160.0,115,0
20,1,47.0,0,< 1 Year,Yes,47489.0,160.0,93,0
23,1,8.0,1,< 1 Year,No,30897.0,152.0,143,0
23,1,28.0,0,< 1 Year,No,48524.0,157.0,151,1
24,1,6.0,1,< 1 Year,No,29468.0,152.0,252,0
69,1,39.0,1,1-2 Year,No,42898.0,124.0,120,0
35,1,8.0,1,1-2 Year,No,40614.0,124.0,268,0
27,1,28.0,1,< 1 Year,Yes,27802.0,160.0,230,0
25,1,28.0,1,< 1 Year,No,40125.0,153.0,28,0
63,1,37.0,0,> 2 Years,Yes,41424.0,156.0,259,0
43,1,46.0,0,1-2 Year,Yes,37195.0,124.0,197,0
26,1,14.0,0,< 1 Year,Yes,36850.0,152.0,11,0
21,1,37.0,1,< 1 Year,No,37165.0,152.0,94,0
68,1,28.0,0,1-2 Year,Yes,31868.0,26.0,39,0
23,1,50.0,0,< 1 Year,No,39620.0,152.0,242,0
23,1,32.0,1,< 1 Year,No,36452.0,152.0,236,0
29,1,9.0,0,< 1 Year,No,42886.0,152.0,250,0
26,1,6.0,1,< 1 Year,No,39833.0,152.0,103,0
65,1,28.0,0,1-2 Year,Yes,33940.0,26.0,121,0
49,1,52.0,0,1-2 Year,No,36416.0,124.0,109,0
22,1,26.0,0,< 1 Year,Yes,43274.0,160.0,121,1
20,1,8.0,0,< 1 Year,Yes,48581.0,160.0,151,0
22,1,28.0,0,< 1 Year,Yes,46893.0,152.0,248,0
23,1,28.0,0,< 1 Year,No,56388.0,152.0,162,0
60,1,19.0,0,1-2 Year,Yes,40673.0,26.0,80,0
24,1,18.0,1,< 1 Year,Yes,35998.0,152.0,252,0
22,1,15.0,1,< 1 Year,No,40359.0,152.0,109,0
25,1,28.0,1,< 1 Year,No,28078.0,152.0,113,0
62,1,41.0,0,1-2 Year,Yes,44926.0,109.0,227,0
37,1,41.0,0,1-2 Year,Yes,24744.0,124.0,104,0
23,1,43.0,0,< 1 Year,Yes,34172.0,152.0,290,0
79,1,1.0,0,1-2 Year,Yes,2630.0,124.0,124,0
57,1,38.0,0,1-2 Year,Yes,36427.0,26.0,293,0
34,1,18.0,1,1-2 Year,No,21161.0,124.0,33,0
23,1,11.0,1,< 1 Year,No,28646.0,160.0,29,0
61,1,41.0,0,1-2 Year,Yes,39475.0,124.0,168,0
31,1,23.0,0,< 1 Year,No,2630.0,1.0,270,0
28,1,35.0,0,< 1 Year,No,34029.0,152.0,110,0
22,1,8.0,1,< 1 Year,No,41624.0,152.0,190,0
54,1,28.0,0,1-2 Year,Yes,90446.0,26.0,118,0
43,1,19.0,0,1-2 Year,Yes,2630.0,156.0,121,0
53,1,11.0,0,1-2 Year,Yes,2630.0,124.0,83,0
32,1,41.0,1,< 1 Year,No,41189.0,152.0,254,0
24,1,11.0,0,< 1 Year,Yes,2630.0,152.0,64,0
46,1,28.0,1,1-2 Year,No,33621.0,124.0,110,0
34,1,28.0,0,< 1 Year,Yes,2630.0,26.0,51,1
20,1,15.0,0,< 1 Year,Yes,32014.0,160.0,147,0
42,1,50.0,0,1-2 Year,Yes,36513.0,124.0,81,0
58,1,46.0,0,> 2 Years,Yes,27532.0,13.0,207,1
26,1,32.0,0,< 1 Year,No,2630.0,152.0,259,0
59,1,28.0,0,1-2 Year,Yes,29879.0,124.0,122,0
23,1,49.0,0,< 1 Year,Yes,39341.0,152.0,171,0
40,1,43.0,0,1-2 Year,Yes,35293.0,26.0,77,0
24,1,42.0,1,< 1 Year,No,2630.0,160.0,49,0
33,1,33.0,0,< 1 Year,Yes,25585.0,26.0,36,0
55,1,28.0,0,> 2 Years,Yes,33114.0,26.0,259,0
23,1,45.0,1,< 1 Year,No,29572.0,152.0,55,0
41,1,28.0,0,1-2 Year,Yes,41557.0,26.0,280,1
22,1,26.0,0,< 1 Year,No,33171.0,152.0,164,0
29,1,33.0,1,< 1 Year,No,27842.0,152.0,220,0
48,1,28.0,0,> 2 Years,Yes,42012.0,26.0,246,0
25,1,28.0,0,1-2 Year,Yes,2630.0,158.0,131,1
42,1,11.0,0,1-2 Year,Yes,37731.0,124.0,68,1
44,1,8.0,0,1-2 Year,Yes,47183.0,122.0,121,0
48,1,17.0,1,1-2 Year,No,2630.0,124.0,290,0
28,1,46.0,1,1-2 Year,Yes,2630.0,156.0,137,0
40,1,41.0,1,1-2 Year,No,34464.0,152.0,110,0
26,1,30.0,1,< 1 Year,No,29780.0,152.0,228,0
53,1,39.0,0,1-2 Year,No,46362.0,26.0,109,0
59,1,8.0,1,1-2 Year,No,2630.0,26.0,120,0
39,1,30.0,0,1-2 Year,Yes,26349.0,26.0,35,1
61,1,28.0,0,> 2 Years,Yes,35323.0,26.0,137,0
52,1,30.0,1,1-2 Year,No,23775.0,152.0,73,0
37,1,3.0,1,1-2 Year,No,29571.0,124.0,27,0
26,1,6.0,0,< 1 Year,Yes,30491.0,152.0,40,0
38,1,50.0,1,1-2 Year,No,35576.0,152.0,287,0
24,1,3.0,0,1-2 Year,Yes,22765.0,124.0,244,1
55,1,28.0,0,> 2 Years,Yes,43987.0,26.0,184,1
35,1,11.0,1,1-2 Year,No,2630.0,157.0,63,0
45,1,8.0,1,1-2 Year,No,35419.0,124.0,138,0
25,1,3.0,0,< 1 Year,Yes,25278.0,152.0,273,0
35,1,40.0,1,1-2 Year,No,46674.0,13.0,98,0
34,1,28.0,0,1-2 Year,Yes,36996.0,26.0,155,0
43,1,41.0,0,1-2 Year,Yes,23872.0,12.0,139,1
41,1,50.0,0,1-2 Year,Yes,29517.0,8.0,61,0
23,1,32.0,0,< 1 Year,Yes,2630.0,160.0,220,0
25,1,17.0,1,< 1 Year,No,2630.0,152.0,255,0
66,1,28.0,0,1-2 Year,Yes,52491.0,25.0,173,0
53,1,41.0,1,1-2 Year,No,29354.0,26.0,230,0
24,1,15.0,0,< 1 Year,No,27955.0,152.0,84,0
28,1,30.0,1,< 1 Year,No,45332.0,152.0,22,0
72,1,50.0,1,1-2 Year,No,2630.0,8.0,247,0
43,1,28.0,1,1-2 Year,No,23132.0,26.0,20,0
23,1,17.0,1,< 1 Year,No,34548.0,152.0,286,0
46,1,28.0,0,1-2 Year,Yes,61095.0,3.0,182,0
24,1,8.0,1,< 1 Year,No,58255.0,152.0,234,0
22,1,45.0,1,< 1 Year,No,20607.0,152.0,208,0
21,1,2.0,0,< 1 Year,Yes,29589.0,160.0,240,0
24,1,41.0,1,< 1 Year,No,50126.0,26.0,40,0
21,1,36.0,1,< 1 Year,No,27344.0,160.0,176,0
79,1,8.0,0,1-2 Year,Yes,36288.0,26.0,102,0
25,1,28.0,1,< 1 Year,No,70672.0,152.0,202,0
23,1,41.0,1,< 1 Year,No,36656.0,152.0,28,0
23,1,8.0,1,< 1 Year,No,48251.0,152.0,202,0
40,1,20.0,0,1-2 Year,Yes,2630.0,124.0,20,0
29,1,28.0,1,< 1 Year,No,46734.0,152.0,117,0
49,1,28.0,1,1-2 Year,No,34687.0,124.0,152,0
31,1,35.0,1,< 1 Year,No,37014.0,152.0,288,0
24,1,36.0,1,< 1 Year,No,35148.0,152.0,106,0
30,1,28.0,1,< 1 Year,No,45492.0,152.0,134,0
68,1,11.0,0,1-2 Year,Yes,49675.0,124.0,159,0
44,1,46.0,0,1-2 Year,Yes,37359.0,124.0,159,0
45,1,29.0,1,1-2 Year,No,25030.0,26.0,170,0
22,1,50.0,1,< 1 Year,No,31368.0,152.0,101,0
55,1,7.0,0,1-2 Year,Yes,2630.0,124.0,120,0
24,1,41.0,1,< 1 Year,No,36052.0,152.0,282,0
24,1,15.0,1,< 1 Year,No,37827.0,152.0,295,0
21,1,46.0,0,1-2 Year,No,2630.0,156.0,144,0
45,1,44.0,0,1-2 Year,Yes,2630.0,124.0,123,0
71,1,28.0,0,> 2 Years,Yes,34276.0,122.0,144,0
41,1,28.0,0,1-2 Year,Yes,34655.0,124.0,26,1
62,1,29.0,0,1-2 Year,Yes,2630.0,156.0,280,1
67,1,50.0,0,1-2 Year,Yes,46947.0,8.0,33,1
58,1,28.0,0,1-2 Year,Yes,56593.0,26.0,140,0
54,1,50.0,0,1-2 Year,Yes,2630.0,152.0,84,0
24,1,47.0,0,< 1 Year,Yes,19389.0,152.0,284,0
37,1,33.0,1,1-2 Year,No,27803.0,124.0,274,0
75,1,7.0,0,1-2 Year,Yes,2630.0,26.0,132,0
43,1,50.0,1,1-2 Year,No,23116.0,152.0,216,0
24,1,50.0,1,< 1 Year,No,47426.0,152.0,95,0
69,1,33.0,1,1-2 Year,No,35208.0,138.0,48,0
41,1,28.0,1,1-2 Year,No,34073.0,26.0,63,0
46,1,29.0,0,1-2 Year,Yes,36391.0,124.0,274,0
51,1,28.0,1,1-2 Year,No,37524.0,13.0,105,0
69,1,8.0,1,1-2 Year,No,2630.0,24.0,258,0
22,1,30.0,1,< 1 Year,No,29653.0,152.0,182,0
76,1,8.0,0,1-2 Year,Yes,32681.0,26.0,162,0
21,1,11.0,0,< 1 Year,Yes,57953.0,160.0,254,0
32,1,6.0,1,< 1 Year,No,24333.0,152.0,173,0
25,1,36.0,0,< 1 Year,Yes,43781.0,163.0,105,1
23,1,6.0,1,< 1 Year,No,26062.0,152.0,77,0
21,1,3.0,0,< 1 Year,Yes,57979.0,152.0,108,0
22,1,10.0,0,< 1 Year,Yes,36671.0,152.0,285,0
35,1,27.0,1,1-2 Year,No,27463.0,152.0,285,0
22,1,9.0,1,< 1 Year,No,31722.0,160.0,262,0
50,1,11.0,1,1-2 Year,No,22787.0,120.0,178,0
26,1,15.0,1,< 1 Year,No,44088.0,152.0,221,0
32,1,10.0,0,< 1 Year,Yes,25487.0,26.0,59,0
42,1,29.0,0,1-2 Year,No,2630.0,152.0,62,0
60,1,10.0,1,1-2 Year,No,22032.0,154.0,268,0
64,1,30.0,1,1-2 Year,No,30778.0,140.0,244,0
36,1,36.0,0,1-2 Year,Yes,33720.0,160.0,189,0
48,1,30.0,0,1-2 Year,Yes,30862.0,31.0,107,0
24,1,6.0,1,< 1 Year,No,32841.0,152.0,60,0
34,1,28.0,1,1-2 Year,Yes,2630.0,157.0,88,0
63,1,46.0,0,1-2 Year,Yes,2630.0,26.0,107,0
26,1,28.0,1,< 1 Year,No,34283.0,152.0,228,0
24,1,29.0,1,< 1 Year,No,28938.0,152.0,76,0
39,1,29.0,0,1-2 Year,Yes,34304.0,26.0,195,1
49,1,3.0,1,1-2 Year,No,32505.0,152.0,271,0
40,1,28.0,0,1-2 Year,Yes,43260.0,61.0,277,0
24,1,10.0,0,< 1 Year,Yes,31905.0,152.0,88,1
22,1,30.0,1,< 1 Year,No,32738.0,152.0,14,0
48,1,28.0,0,1-2 Year,Yes,45179.0,26.0,211,1
54,1,3.0,0,1-2 Year,Yes,2630.0,163.0,11,0
64,1,50.0,1,1-2 Year,No,34530.0,8.0,58,0
35,1,3.0,1,1-2 Year,No,35284.0,152.0,119,0
21,1,6.0,0,< 1 Year,No,22746.0,160.0,62,0
23,1,29.0,1,< 1 Year,No,34273.0,152.0,185,0
21,1,3.0,1,< 1 Year,No,22850.0,152.0,158,0
25,1,36.0,1,< 1 Year,No,48402.0,152.0,277,0
51,1,8.0,0,1-2 Year,Yes,50933.0,124.0,118,1
55,1,41.0,1,1-2 Year,No,51112.0,26.0,45,0
20,1,31.0,0,< 1 Year,No,2630.0,160.0,66,0
25,1,2.0,1,< 1 Year,No,2630.0,152.0,87,0
24,1,28.0,0,< 1 Year,Yes,25690.0,154.0,157,1
66,1,28.0,0,> 2 Years,Yes,39328.0,26.0,121,0
67,1,28.0,0,1-2 Year,Yes,26557.0,13.0,162,0
38,1,28.0,1,1-2 Year,Yes,29825.0,124.0,204,0
29,1,28.0,0,< 1 Year,Yes,33204.0,152.0,118,0
21,1,50.0,1,< 1 Year,No,35279.0,152.0,238,0
38,1,33.0,0,1-2 Year,Yes,2630.0,124.0,240,0
38,1,28.0,0,1-2 Year,Yes,37307.0,156.0,55,1
44,1,28.0,0,1-2 Year,Yes,39628.0,26.0,232,0
64,1,41.0,0,1-2 Year,Yes,2630.0,124.0,280,0
51,1,28.0,0,1-2 Year,Yes,28173.0,26.0,131,0
33,1,45.0,0,1-2 Year,Yes,36734.0,156.0,167,0
73,1,43.0,1,1-2 Year,No,42851.0,124.0,46,0
51,1,34.0,0,> 2 Years,Yes,31042.0,26.0,149,0
51,1,38.0,1,1-2 Year,No,34816.0,26.0,154,0
70,1,8.0,1,1-2 Year,No,35982.0,26.0,132,0
54,1,28.0,1,1-2 Year,No,45826.0,26.0,229,0
25,1,5.0,1,1-2 Year,No,34752.0,124.0,127,0
24,1,29.0,1,< 1 Year,No,46297.0,152.0,32,0
36,1,28.0,0,1-2 Year,Yes,31090.0,124.0,59,0
22,1,50.0,1,< 1 Year,No,35908.0,152.0,102,0
22,1,15.0,1,< 1 Year,No,34929.0,152.0,176,0
34,1,6.0,1,1-2 Year,No,22414.0,152.0,174,0
27,1,10.0,1,< 1 Year,No,27393.0,152.0,37,0
23,1,36.0,0,< 1 Year,Yes,37104.0,152.0,236,0
43,1,8.0,0,1-2 Year,Yes,52378.0,26.0,195,0
36,1,8.0,0,1-2 Year,Yes,35835.0,152.0,30,0
26,1,12.0,1,< 1 Year,No,2630.0,152.0,188,0
35,1,8.0,0,1-2 Year,Yes,26900.0,4.0,117,0
22,1,30.0,1,< 1 Year,No,26258.0,152.0,46,0
58,1,28.0,0,1-2 Year,Yes,2630.0,152.0,57,0
41,1,28.0,0,> 2 Years,Yes,32447.0,124.0,121,1
30,1,50.0,1,< 1 Year,No,34910.0,152.0,280,0
24,1,36.0,1,< 1 Year,No,31578.0,152.0,223,0
71,1,8.0,1,1-2 Year,Yes,33343.0,26.0,211,0
24,1,50.0,1,< 1 Year,No,37584.0,152.0,77,0
50,1,8.0,0,1-2 Year,Yes,44356.0,154.0,296,1
24,1,30.0,1,< 1 Year,No,25455.0,152.0,56,0
39,1,24.0,0,1-2 Year,No,36780.0,124.0,31,0
63,1,28.0,0,1-2 Year,Yes,44862.0,26.0,251,1
43,1,0.0,0,1-2 Year,Yes,2630.0,26.0,93,0
42,1,26.0,0,> 2 Years,Yes,39448.0,124.0,283,0
62,1,31.0,1,1-2 Year,No,2630.0,124.0,71,0
74,1,20.0,1,1-2 Year,No,2630.0,124.0,163,0
22,1,28.0,0,1-2 Year,Yes,52778.0,26.0,252,0
32,1,28.0,0,1-2 Year,Yes,2630.0,156.0,270,1
41,1,18.0,0,1-2 Year,Yes,33162.0,124.0,123,0
24,1,13.0,1,< 1 Year,No,29268.0,152.0,205,0
21,1,8.0,1,< 1 Year,No,39309.0,160.0,193,0
43,1,28.0,0,1-2 Year,Yes,2630.0,124.0,218,0
50,1,6.0,1,1-2 Year,No,15234.0,152.0,88,0
23,1,28.0,1,< 1 Year,No,50223.0,152.0,164,0
56,1,3.0,1,1-2 Year,No,30884.0,26.0,230,0
45,1,28.0,0,1-2 Year,Yes,39233.0,26.0,227,0
31,1,8.0,0,< 1 Year,No,36451.0,152.0,219,1
23,1,7.0,0,< 1 Year,Yes,37510.0,152.0,207,0
70,1,46.0,1,1-2 Year,No,2630.0,30.0,92,0
24,1,28.0,0,< 1 Year,Yes,50528.0,152.0,282,0
33,1,46.0,1,1-2 Year,No,23423.0,124.0,176,0
25,1,29.0,1,< 1 Year,No,28160.0,152.0,262,0
29,1,11.0,1,< 1 Year,No,22389.0,152.0,81,0
24,1,50.0,1,< 1 Year,No,16073.0,152.0,13,0
24,1,30.0,1,< 1 Year,No,41288.0,152.0,224,0
44,1,29.0,1,1-2 Year,No,42618.0,124.0,100,0
27,1,39.0,1,< 1 Year,No,29039.0,152.0,62,0
78,1,29.0,1,1-2 Year,No,32848.0,124.0,210,0
27,1,46.0,1,< 1 Year,No,36317.0,152.0,124,0
43,1,46.0,1,1-2 Year,No,36618.0,11.0,193,0
28,1,28.0,0,< 1 Year,Yes,67408.0,26.0,220,0
22,1,28.0,1,< 1 Year,No,33575.0,152.0,258,0
24,1,8.0,1,< 1 Year,No,39813.0,152.0,207,0
45,1,28.0,1,1-2 Year,No,36469.0,55.0,138,0
50,1,39.0,0,> 2 Years,Yes,26806.0,26.0,187,0
22,1,13.0,0,< 1 Year,Yes,27388.0,152.0,197,1
46,1,8.0,1,1-2 Year,No,40262.0,124.0,241,0
49,1,28.0,0,1-2 Year,Yes,2630.0,26.0,36,1
51,1,16.0,1,1-2 Year,No,31201.0,122.0,64,0
54,1,28.0,0,1-2 Year,Yes,35173.0,26.0,48,0
67,1,46.0,0,1-2 Year,Yes,55339.0,11.0,136,0
54,1,28.0,0,1-2 Year,Yes,59839.0,26.0,113,0
65,1,8.0,0,1-2 Year,Yes,38513.0,156.0,269,1
63,1,49.0,0,> 2 Years,Yes,30276.0,26.0,94,0
48,1,8.0,1,1-2 Year,No,65729.0,124.0,53,0
68,1,8.0,1,1-2 Year,No,2630.0,124.0,52,0
59,1,48.0,0,> 2 Years,Yes,2630.0,124.0,80,0
25,1,18.0,1,< 1 Year,No,30253.0,151.0,175,0
21,1,28.0,0,1-2 Year,Yes,35309.0,124.0,104,0
22,1,18.0,1,< 1 Year,No,28793.0,152.0,244,0
26,1,15.0,1,< 1 Year,Yes,29215.0,152.0,292,0
24,1,10.0,1,< 1 Year,No,34953.0,152.0,207,0
24,1,3.0,1,< 1 Year,No,21438.0,152.0,241,0
46,1,28.0,0,1-2 Year,Yes,64537.0,13.0,128,0
64,1,49.0,0,> 2 Years,Yes,34308.0,26.0,231,0
44,1,28.0,0,1-2 Year,Yes,23348.0,26.0,153,0
46,1,8.0,0,1-2 Year,Yes,34912.0,124.0,236,0
36,1,41.0,0,1-2 Year,Yes,30098.0,124.0,285,0
43,1,28.0,0,1-2 Year,Yes,27893.0,26.0,256,0
66,1,28.0,1,1-2 Year,No,52139.0,26.0,263,0
30,1,30.0,1,< 1 Year,No,29802.0,152.0,202,0
39,1,28.0,0,1-2 Year,Yes,37168.0,26.0,230,0
23,1,7.0,0,< 1 Year,Yes,2630.0,152.0,222,0
74,1,28.0,1,1-2 Year,No,27268.0,26.0,69,0
24,1,28.0,1,< 1 Year,No,36946.0,152.0,161,0
50,1,41.0,0,1-2 Year,Yes,32543.0,124.0,52,1
37,1,7.0,0,> 2 Years,Yes,2630.0,26.0,274,0
25,1,41.0,0,< 1 Year,Yes,66605.0,154.0,46,0
49,1,28.0,1,1-2 Year,No,42046.0,124.0,148,0
63,1,28.0,0,1-2 Year,Yes,45667.0,26.0,291,1
46,1,29.0,0,1-2 Year,Yes,28777.0,26.0,58,1
31,1,46.0,0,1-2 Year,Yes,2630.0,156.0,119,0
55,1,28.0,0,1-2 Year,Yes,33408.0,155.0,105,0
27,1,28.0,0,< 1 Year,Yes,39840.0,26.0,266,1
23,1,9.0,0,< 1 Year,No,34910.0,152.0,229,0
40,1,28.0,0,1-2 Year,Yes,2630.0,124.0,294,0
25,1,12.0,1,< 1 Year,No,39286.0,152.0,147,0
26,1,45.0,1,< 1 Year,No,27339.0,152.0,255,0
34,1,47.0,0,1-2 Year,Yes,36007.0,124.0,124,0
24,1,50.0,0,< 1 Year,Yes,39466.0,152.0,265,0
55,1,18.0,0,1-2 Year,Yes,43030.0,26.0,13,0
57,1,37.0,0,1-2 Year,Yes,41265.0,157.0,285,1
23,1,12.0,0,< 1 Year,Yes,39625.0,152.0,134,0
22,1,35.0,1,< 1 Year,No,47361.0,152.0,235,0
51,1,28.0,0,1-2 Year,Yes,2630.0,26.0,202,1
24,1,10.0,0,< 1 Year,No,2630.0,152.0,178,0
50,1,50.0,0,1-2 Year,No,37592.0,8.0,32,0
24,1,28.0,0,< 1 Year,Yes,32867.0,152.0,77,0
53,1,28.0,0,1-2 Year,Yes,66023.0,26.0,213,0
24,1,46.0,0,< 1 Year,Yes,32585.0,152.0,183,0
33,1,15.0,0,< 1 Year,Yes,27782.0,152.0,16,1
24,1,41.0,1,< 1 Year,No,24559.0,152.0,239,0
24,1,14.0,1,< 1 Year,No,34866.0,152.0,224,0
22,1,4.0,1,< 1 Year,Yes,27021.0,152.0,222,0
55,1,28.0,0,1-2 Year,No,41863.0,154.0,99,0
24,1,13.0,1,< 1 Year,No,30487.0,152.0,50,0
47,1,28.0,0,1-2 Year,Yes,34906.0,124.0,215,1
25,1,46.0,1,1-2 Year,Yes,29429.0,124.0,54,0
21,1,28.0,0,1-2 Year,Yes,44139.0,124.0,177,0
28,1,49.0,1,< 1 Year,No,23425.0,152.0,270,0
27,1,50.0,1,< 1 Year,No,31938.0,152.0,113,0
39,1,28.0,1,1-2 Year,No,2630.0,154.0,178,0
51,1,46.0,0,1-2 Year,Yes,46335.0,26.0,107,0
21,1,8.0,1,< 1 Year,No,48675.0,152.0,99,0
70,1,28.0,0,1-2 Year,Yes,46864.0,124.0,139,0
59,1,48.0,0,> 2 Years,Yes,2630.0,15.0,122,0
40,1,31.0,0,1-2 Year,No,2630.0,156.0,282,0
49,1,41.0,0,1-2 Year,Yes,42155.0,12.0,216,0
70,1,28.0,0,> 2 Years,Yes,33766.0,26.0,228,0
41,1,28.0,0,1-2 Year,Yes,59451.0,124.0,235,0
46,1,35.0,0,1-2 Year,Yes,2630.0,26.0,288,1
50,1,31.0,0,1-2 Year,Yes,2630.0,124.0,237,0
25,1,10.0,1,< 1 Year,No,26579.0,152.0,197,0
29,1,15.0,1,< 1 Year,No,32513.0,152.0,277,0
26,1,8.0,0,< 1 Year,No,2630.0,152.0,152,0
26,1,33.0,1,< 1 Year,No,36440.0,152.0,99,0
39,1,33.0,0,1-2 Year,Yes,31366.0,124.0,182,0
22,1,41.0,1,< 1 Year,No,33815.0,152.0,84,0
24,1,43.0,1,< 1 Year,No,38207.0,152.0,65,0
23,1,36.0,1,< 1 Year,No,32125.0,152.0,68,0
24,1,28.0,1,< 1 Year,No,23302.0,152.0,241,0
23,1,32.0,0,< 1 Year,No,33457.0,152.0,26,0
43,1,18.0,0,1-2 Year,Yes,29449.0,26.0,58,0
26,1,33.0,1,< 1 Year,No,41984.0,152.0,130,0
22,1,7.0,1,< 1 Year,No,35323.0,152.0,224,0
73,1,39.0,1,1-2 Year,No,58458.0,26.0,287,0
65,1,28.0,1,1-2 Year,No,46429.0,26.0,56,0
53,1,28.0,1,1-2 Year,No,27189.0,26.0,22,0
42,1,26.0,1,1-2 Year,No,40429.0,22.0,233,0
42,1,28.0,0,1-2 Year,Yes,33258.0,26.0,286,0
47,1,28.0,1,1-2 Year,No,26957.0,124.0,126,0
25,1,27.0,1,< 1 Year,No,35451.0,152.0,278,0
50,1,39.0,1,1-2 Year,No,28077.0,26.0,117,0
26,1,30.0,0,< 1 Year,Yes,26766.0,152.0,41,0
65,1,28.0,0,1-2 Year,Yes,29218.0,60.0,203,0
68,1,28.0,0,1-2 Year,Yes,108653.0,124.0,276,0
24,1,9.0,1,< 1 Year,No,38290.0,152.0,17,0
48,1,28.0,1,1-2 Year,No,37110.0,26.0,156,0
24,1,28.0,0,< 1 Year,No,28242.0,152.0,236,0
23,1,16.0,0,< 1 Year,Yes,18146.0,152.0,47,0
24,1,28.0,1,< 1 Year,No,43584.0,152.0,289,0
64,1,28.0,0,> 2 Years,Yes,42547.0,13.0,163,0
40,1,14.0,0,1-2 Year,Yes,2630.0,124.0,234,1
57,1,46.0,1,1-2 Year,No,46624.0,11.0,114,0
41,1,6.0,1,1-2 Year,No,29154.0,124.0,223,0
24,1,41.0,1,< 1 Year,No,32069.0,152.0,35,0
21,1,46.0,1,< 1 Year,No,24524.0,160.0,71,0
35,1,28.0,1,1-2 Year,No,29279.0,152.0,141,0
76,1,28.0,1,1-2 Year,No,31016.0,26.0,171,0
20,1,44.0,1,< 1 Year,No,2630.0,160.0,270,0
24,1,14.0,1,< 1 Year,No,27038.0,152.0,292,0
36,1,49.0,0,1-2 Year,Yes,29546.0,124.0,264,1
25,1,45.0,1,< 1 Year,No,34963.0,152.0,125,0
80,1,8.0,1,1-2 Year,No,32092.0,124.0,16,0
35,1,21.0,0,1-2 Year,Yes,26113.0,124.0,282,1
30,1,28.0,0,< 1 Year,No,2630.0,1.0,169,0
23,1,31.0,1,< 1 Year,No,2630.0,160.0,133,0
43,1,29.0,0,1-2 Year,Yes,26746.0,26.0,222,1
54,1,28.0,0,1-2 Year,Yes,53667.0,26.0,148,0
23,1,33.0,1,< 1 Year,No,20550.0,152.0,242,0
22,1,28.0,0,< 1 Year,Yes,83187.0,152.0,136,1
31,1,18.0,0,1-2 Year,Yes,17325.0,26.0,263,1
